781,Estimates,Guinea,,324,1950,   449,   369,   330,   298,   271,   242,   214,   186,   155,   132,   111,   94,   80,   71,   53,   27,   12,…,…,…,…,…
782,Estimates,Guinea,,324,1955,   553,   389,   352,   318,   282,   253,   226,   199,   172,   143,   119,   97,   77,   58,   44,   24,   10,…,…,…,…,…
783,Estimates,Guinea,,324,1960,   593,   481,   371,   339,   301,   265,   237,   211,   185,   158,   129,   104,   80,   57,   36,   21,   9,…,…,…,…,…
784,Estimates,Guinea,,324,1965,   633,   517,   460,   357,   321,   283,   249,   222,   197,   170,   143,   113,   86,   60,   36,   18,   8,…,…,…,…,…
785,Estimates,Guinea,,324,1970,   680,   554,   495,   443,   340,   303,   266,   233,   207,   182,   155,   126,   94,   65,   39,   18,   8,…,…,…,…,…
786,Estimates,Guinea,,324,1975,   721,   563,   501,   451,   399,   301,   269,   236,   206,   181,   157,   130,   100,   68,   41,   19,   7,…,…,…,…,…
787,Estimates,Guinea,,324,1980,   776,   595,   503,   450,   401,   353,   264,   237,   206,   178,   155,   130,   102,   73,   43,   20,   8,…,…,…,…,…
788,Estimates,Guinea,,324,1985,   900,   699,   575,   488,   432,   382,   336,   251,   224,   194,   165,   140,   112,   82,   51,   25,   10,…,…,…,…,…
789,Estimates,Guinea,,324,1990,  1 076,   854,   707,   584,   492,   434,   383,   336,   250,   221,   189,   157,   129,   97,   64,   33,…,   12,   3,   0,   0,0
790,Estimates,Guinea,,324,1995,  1 385,  1 127,   947,   786,   645,   542,   476,   419,   365,   273,   236,   198,   160,   123,   84,   46,…,   18,   4,   1,   0,   0
791,Estimates,Guinea,,324,2000,  1 511,  1 263,  1 076,   906,   747,   611,   512,   449,   394,   340,   251,   213,   173,   131,   91,   52,…,   21,   5,   1,   0,   0
792,Estimates,Guinea,,324,2005,  1 616,  1 372,  1 189,  1 016,   848,   695,   568,   475,   414,   361,   308,   221,   181,   137,   93,   53,…,   22,   6,   1,   0,   0
793,Estimates,Guinea,,324,2010,  1 784,  1 533,  1 342,  1 166,   989,   822,   673,   548,   456,   396,   340,   285,   197,   152,   103,   58,…,   24,   6,   1,   0,   0
794,Estimates,Guinea-Bissau,,624,1950,   82,   65,   54,   50,   45,   41,   37,   34,   27,   21,   18,   14,   11,   9,   6,   3,   2,…,…,…,…,…
795,Estimates,Guinea-Bissau,,624,1955,   119,   72,   62,   51,   47,   42,   38,   35,   31,   25,   19,   16,   11,   9,   6,   3,   1,…,…,…,…,…
796,Estimates,Guinea-Bissau,,624,1960,   99,   107,   69,   60,   48,   44,   40,   36,   32,   29,   23,   17,   14,   9,   6,   3,   1,…,…,…,…,…
797,Estimates,Guinea-Bissau,,624,1965,   102,   85,   98,   63,   54,   44,   40,   35,   32,   29,   25,   19,   14,   10,   6,   3,   1,…,…,…,…,…
798,Estimates,Guinea-Bissau,,624,1970,   91,   90,   79,   92,   58,   50,   40,   36,   32,   29,   26,   22,   16,   11,   7,   3,   1,…,…,…,…,…
799,Estimates,Guinea-Bissau,,624,1975,   160,   80,   84,   74,   87,   54,   46,   37,   33,   30,   26,   23,   19,   13,   7,   4,   2,…,…,…,…,…
800,Estimates,Guinea-Bissau,,624,1980,   142,   138,   71,   77,   66,   78,   48,   41,   33,   29,   26,   22,   18,   14,   8,   4,   2,…,…,…,…,…
801,Estimates,Guinea-Bissau,,624,1985,   167,   127,   131,   66,   72,   62,   74,   44,   38,   30,   27,   23,   19,   14,   10,   5,   2,…,…,…,…,…
802,Estimates,Guinea-Bissau,,624,1990,   179,   151,   121,   126,   63,   69,   58,   70,   41,   36,   28,   24,   20,   15,   10,   6,…,   2,   0,   0,   0,0
803,Estimates,Guinea-Bissau,,624,1995,   200,   163,   144,   115,   120,   59,   65,   55,   65,   38,   33,   25,   21,   16,   11,   6,…,   3,   1,   0,   0,0
804,Estimates,Guinea-Bissau,,624,2000,   215,   183,   156,   139,   110,   114,   56,   62,   51,   61,   35,   30,   22,   17,   12,   7,…,   3,   1,   0,   0,0
805,Estimates,Guinea-Bissau,,624,2005,   235,   198,   176,   150,   133,   105,   109,   52,   58,   48,   57,   32,   26,   18,   13,   7,…,   3,   1,   0,   0,0
806,Estimates,Guinea-Bissau,,624,2010,   256,   218,   191,   170,   144,   127,   100,   104,   49,   55,   45,   52,   28,   21,   13,   8,…,   3,   1,   0,   0,0
807,Estimates,Liberia,,430,1950,   145,   129,   112,   97,   85,   74,   62,   52,   42,   35,   29,   23,   17,   13,   8,   4,   2,…,…,…,…,…
808,Estimates,Liberia,,430,1955,   167,   127,   123,   108,   92,   79,   69,   57,   48,   39,   31,   25,   19,   13,   8,   4,   2,…,…,…,…,…
809,Estimates,Liberia,,430,1960,   192,   149,   123,   119,   103,   87,   75,   65,   53,   44,   35,   28,   20,   14,   8,   4,   1,…,…,…,…,…
810,Estimates,Liberia,,430,1965,   219,   172,   144,   119,   114,   98,   82,   71,   61,   50,   40,   31,   23,   15,   9,   4,   1,…,…,…,…,…
811,Estimates,Liberia,,430,1970,   252,   199,   167,   141,   115,   109,   93,   78,   67,   57,   46,   36,   26,   18,   10,   5,   2,…,…,…,…,…
812,Estimates,Liberia,,430,1975,   296,   232,   194,   164,   136,   111,   105,   89,   74,   63,   53,   41,   31,   21,   12,   6,   2,…,…,…,…,…
813,Estimates,Liberia,,430,1980,   348,   275,   227,   191,   160,   132,   107,   101,   86,   71,   59,   49,   36,   25,   15,   7,   3,…,…,…,…,…
814,Estimates,Liberia,,430,1985,   404,   323,   269,   223,   186,   155,   128,   103,   97,   82,   67,   54,   43,   30,   19,   9,   4,…,…,…,…,…
815,Estimates,Liberia,,430,1990,   371,   313,   264,   220,   181,   150,   125,   103,   82,   77,   64,   51,   40,   30,   18,   9,…,   3,   1,   0,   0,0
816,Estimates,Liberia,,430,1995,   350,   299,   266,   225,   186,   152,   126,   105,   86,   67,   64,   51,   39,   29,   19,   10,…,   4,   1,   0,   0,0
817,Estimates,Liberia,,430,2000,   496,   399,   355,   316,   265,   219,   179,   148,   122,   99,   78,   71,   56,   40,   27,   15,…,   6,   1,   0,   0,0
818,Estimates,Liberia,,430,2005,   565,   468,   384,   343,   302,   253,   208,   170,   140,   115,   92,   70,   62,   45,   29,   16,…,   6,   2,   0,   0,0
819,Estimates,Liberia,,430,2010,   655,   576,   484,   399,   353,   310,   259,   213,   173,   141,   114,   90,   67,   55,   36,   20,…,   8,   2,   0,   0,0
820,Estimates,Mali,,466,1950,   730,   585,   489,   445,   411,   376,   347,   303,   254,   206,   152,   118,   91,   64,   41,   20,   7,…,…,…,…,…
821,Estimates,Mali,,466,1955,   776,   594,   551,   465,   411,   372,   341,   315,   273,   228,   180,   129,   92,   62,   36,   16,   5,…,…,…,…,…
822,Estimates,Mali,,466,1960,   839,   633,   560,   524,   428,   371,   336,   308,   284,   244,   200,   153,   101,   64,   35,   14,   4,…,…,…,…,…
823,Estimates,Mali,,466,1965,   901,   682,   598,   532,   481,   383,   332,   302,   277,   254,   215,   170,   121,   71,   37,   14,   4,…,…,…,…,…
824,Estimates,Mali,,466,1970,   979,   741,   648,   569,   488,   431,   343,   299,   272,   249,   225,   185,   137,   87,   43,   16,   5,…,…,…,…,…
825,Estimates,Mali,,466,1975,  1 080,   826,   710,   621,   528,   443,   392,   312,   272,   247,   224,   197,   153,   103,   56,   21,   6,…,…,…,…,…
826,Estimates,Mali,,466,1980,  1 203,   929,   795,   680,   571,   471,   394,   353,   281,   246,   223,   197,   166,   118,   69,   30,   9,…,…,…,…,…
827,Estimates,Mali,,466,1985,  1 345,  1 058,   901,   764,   624,   507,   417,   352,   319,   255,   222,   198,   169,   134,   86,   41,   14,…,…,…,…,…
828,Estimates,Mali,,466,1990,  1 468,  1 195,  1 026,   853,   668,   510,   411,   345,   300,   279,   224,   195,   171,   141,   102,   54,…,   18,   3,   0,   0,0
829,Estimates,Mali,,466,1995,  1 648,  1 331,  1 170,   999,   806,   615,   466,   377,   318,   278,   258,   204,   173,   145,   107,   63,…,   24,   5,   1,   0,0
830,Estimates,Mali,,466,2000,  1 919,  1 508,  1 303,  1 141,   952,   754,   573,   434,   351,   297,   258,   235,   181,   145,   108,   66,…,   28,   7,   1,   0,   0
831,Estimates,Mali,,466,2005,  2 267,  1 779,  1 482,  1 277,  1 104,   915,   725,   550,   415,   334,   279,   238,   210,   151,   109,   67,…,   30,   8,   1,   0,   0
832,Estimates,Mali,,466,2010,  2 675,  2 119,  1 752,  1 457,  1 239,  1 060,   877,   695,   526,   395,   315,   259,   213,   178,   115,   70,…,   32,   9,   1,   0,   0
833,Estimates,Mauritania,,478,1950,   116,   92,   81,   71,   61,   52,   44,   37,   31,   25,   19,   14,   9,   5,   3,   1,   0,…,…,…,…,…
834,Estimates,Mauritania,,478,1955,   135,   103,   89,   78,   67,   57,   49,   41,   35,   28,   23,   17,   12,   7,   4,   1,   0,…,…,…,…,…
835,Estimates,Mauritania,,478,1960,   162,   122,   100,   87,   75,   64,   54,   46,   39,   32,   26,   20,   15,   9,   5,   2,   1,…,…,…,…,…
836,Estimates,Mauritania,,478,1965,   186,   148,   118,   97,   83,   72,   61,   52,   44,   37,   30,   24,   18,   12,   7,   3,   1,…,…,…,…,…
837,Estimates,Mauritania,,478,1970,   212,   172,   145,   116,   94,   80,   68,   58,   50,   42,   35,   28,   21,   15,   9,   4,   1,…,…,…,…,…
838,Estimates,Mauritania,,478,1975,   241,   198,   169,   142,   112,   90,   75,   65,   56,   48,   40,   32,   25,   18,   11,   5,   2,…,…,…,…,…
839,Estimates,Mauritania,,478,1980,   273,   228,   195,   166,   138,   108,   86,   72,   62,   53,   45,   37,   29,   21,   13,   7,   3,…,…,…,…,…
840,Estimates,Mauritania,,478,1985,   308,   261,   224,   191,   161,   132,   103,   82,   69,   59,   50,   42,   33,   24,   16,   9,   4,…,…,…,…,…
841,Estimates,Mauritania,,478,1990,   350,   296,   257,   220,   184,   152,   124,   97,   77,   65,   55,   47,   38,   28,   19,   10,…,   4,   1,   0,   0,0
842,Estimates,Mauritania,,478,1995,   394,   338,   292,   254,   215,   178,   147,   120,   93,   74,   62,   52,   42,   32,   22,   13,…,   5,   1,   0,   0,0
843,Estimates,Mauritania,,478,2000,   443,   382,   335,   290,   252,   213,   176,   145,   118,   91,   72,   59,   48,   37,   26,   15,…,   6,   2,   0,   0,0
844,Estimates,Mauritania,,478,2005,   498,   430,   379,   334,   291,   254,   214,   176,   144,   116,   88,   68,   54,   42,   30,   18,…,   8,   2,   0,   0,   0
845,Estimates,Mauritania,,478,2010,   553,   484,   427,   377,   331,   289,   251,   212,   173,   140,   112,   84,   63,   47,   33,   20,…,   9,   3,   0,   0,   0
846,Estimates,Niger,,562,1950,   515,   415,   336,   275,   224,   188,   157,   129,   103,   78,   58,   40,   18,   11,   6,   5,   2,…,…,…,…,…
847,Estimates,Niger,,562,1955,   570,   443,   398,   325,   262,   212,   177,   148,   120,   95,   71,   51,   33,   13,   7,   3,   2,…,…,…,…,…
848,Estimates,Niger,,562,1960,   663,   491,   423,   382,   303,   240,   193,   162,   135,   111,   88,   64,   43,   25,   9,   3,   1,…,…,…,…,…
849,Estimates,Niger,,562,1965,   775,   571,   471,   409,   361,   283,   224,   180,   150,   125,   102,   78,   53,   33,   16,   4,   1,…,…,…,…,…
850,Estimates,Niger,,562,1970,   894,   666,   548,   455,   387,   339,   265,   209,   167,   139,   115,   91,   66,   41,   21,   8,   2,…,…,…,…,…
851,Estimates,Niger,,562,1975,  1 017,   768,   642,   512,   402,   361,   334,   260,   204,   162,   133,   105,   77,   51,   27,   11,   3,…,…,…,…,…
852,Estimates,Niger,,562,1980,  1 161,   872,   743,   558,   413,   413,   394,   331,   257,   202,   160,   125,   90,   61,   35,   15,   5,…,…,…,…,…
853,Estimates,Niger,,562,1985,  1 352,  1 005,   850,   712,   515,   399,   399,   360,   299,   231,   183,   146,   109,   73,   44,   20,   7,…,…,…,…,…
854,Estimates,Niger,,562,1990,  1 544,  1 174,   986,   743,   594,   579,   464,   369,   330,   275,   213,   169,   130,   91,   55,   27,…,   9,   2,   0,   0,0
855,Estimates,Niger,,562,1995,  1 840,  1 363,  1 156,   946,   690,   568,   574,   474,   378,   329,   267,   200,   151,   110,   70,   35,…,   13,   3,   0,   0,0
856,Estimates,Niger,,562,2000,  2 261,  1 663,  1 343,  1 060,   836,   704,   623,   608,   488,   374,   319,   251,   180,   128,   84,   44,…,   17,   4,   0,   0,   0
857,Estimates,Niger,,562,2005,  2 727,  2 094,  1 640,  1 271,   974,   844,   731,   617,   596,   473,   359,   299,   227,   153,   99,   54,…,   21,   5,   1,   0,   0
858,Estimates,Niger,,562,2010,  3 282,  2 571,  2 067,  1 566,  1 182,   980,   869,   723,   605,   577,   453,   337,   271,   194,   119,   64,…,   26,   7,   1,   0,   0
859,Estimates,Nigeria,,566,1950,  6 330,  5 082,  4 387,  3 809,  3 311,  2 874,  2 464,  2 057,  1 747,  1 479,  1 317,  1 072,   802,   551,   337,   168,   74,…,…,…,…,…
860,Estimates,Nigeria,,566,1955,  6 754,  5 507,  4 858,  4 232,  3 612,  3 109,  2 696,  2 304,  1 910,  1 608,  1 338,  1 153,   882,   593,   344,   159,   64,…,…,…,…,…
861,Estimates,Nigeria,,566,1960,  7 585,  5 948,  5 283,  4 700,  4 030,  3 407,  2 930,  2 533,  2 150,  1 768,  1 463,  1 180,   959,   663,   380,   169,   63,…,…,…,…,…
862,Estimates,Nigeria,,566,1965,  8 568,  6 774,  5 729,  5 126,  4 494,  3 821,  3 228,  2 767,  2 377,  2 001,  1 619,  1 302,   994,   735,   437,   195,   71,…,…,…,…,…
863,Estimates,Nigeria,,566,1970,  9 642,  7 715,  6 541,  5 566,  4 911,  4 270,  3 626,  3 056,  2 605,  2 221,  1 841,  1 449,  1 106,   772,   495,   232,   86,…,…,…,…,…
864,Estimates,Nigeria,,566,1975,  11 327,  8 768,  7 473,  6 371,  5 352,  4 686,  4 070,  3 448,  2 890,  2 445,  2 053,  1 658,  1 242,   872,   531,   271,   108,…,…,…,…,…
865,Estimates,Nigeria,,566,1980,  13 373,  10 463,  8 575,  7 383,  6 285,  5 280,  4 625,  3 980,  3 322,  2 757,  2 297,  1 873,  1 439,   996,   614,   301,   134,…,…,…,…,…
866,Estimates,Nigeria,,566,1985,  15 225,  12 335,  10 157,  8 328,  7 047,  5 935,  4 972,  4 364,  3 760,  3 121,  2 556,  2 085,  1 631,  1 163,   711,   355,   157,…,…,…,…,…
867,Estimates,Nigeria,,566,1990,  16 809,  14 085,  12 015,  9 932,  8 050,  6 766,  5 692,  4 757,  4 157,  3 555,  2 911,  2 328,  1 818,  1 318,   830,   411,…,   148,   32,   4,   0,   0
868,Estimates,Nigeria,,566,1995,  18 592,  15 543,  13 719,  11 748,  9 601,  7 729,  6 489,  5 446,  4 531,  3 930,  3 316,  2 650,  2 029,  1 468,   940,   479,…,   171,   38,   5,   0,   0
869,Estimates,Nigeria,,566,2000,  21 084,  17 255,  15 118,  13 402,  11 344,  9 207,  7 402,  6 199,  5 178,  4 277,  3 658,  3 011,  2 299,  1 628,  1 037,   535,…,   195,   43,   5,   0,   0
870,Estimates,Nigeria,,566,2005,  24 300,  19 753,  16 753,  14 745,  12 909,  10 845,  8 790,  7 051,  5 877,  4 874,  3 968,  3 309,  2 598,  1 831,  1 136,   580,…,   213,   48,   6,   0,   0
871,Estimates,Nigeria,,566,2010,  28 006,  23 065,  19 236,  16 368,  14 233,  12 373,  10 379,  8 395,  6 707,  5 553,  4 542,  3 612,  2 882,  2 097,  1 304,   655,…,   240,   55,   7,   0,   0
872,Estimates,Senegal,,686,1950,   418,   327,   285,   250,   218,   187,   161,   138,   116,   97,   80,   63,   51,   39,   26,   14,   7,…,…,…,…,…
873,Estimates,Senegal,,686,1955,   510,   355,   314,   278,   243,   212,   181,   155,   131,   109,   89,   71,   53,   38,   25,   13,   6,…,…,…,…,…
874,Estimates,Senegal,,686,1960,   596,   441,   343,   307,   272,   238,   207,   176,   148,   124,   101,   80,   60,   41,   25,   13,   5,…,…,…,…,…
875,Estimates,Senegal,,686,1965,   686,   517,   426,   336,   302,   268,   234,   202,   170,   141,   115,   91,   69,   47,   27,   13,   6,…,…,…,…,…
876,Estimates,Senegal,,686,1970,   787,   592,   500,   419,   335,   303,   268,   232,   197,   163,   132,   105,   78,   54,   32,   15,   6,…,…,…,…,…
877,Estimates,Senegal,,686,1975,   933,   690,   575,   492,   414,   333,   300,   263,   225,   188,   153,   121,   91,   62,   37,   18,   7,…,…,…,…,…
878,Estimates,Senegal,,686,1980,  1 087,   842,   672,   555,   457,   374,   299,   273,   241,   206,   172,   137,   104,   73,   45,   22,   9,…,…,…,…,…
879,Estimates,Senegal,,686,1985,  1 224,  1 007,   826,   657,   530,   429,   350,   280,   257,   227,   192,   157,   121,   87,   55,   28,   12,…,…,…,…,…
880,Estimates,Senegal,,686,1990,  1 388,  1 158,   994,   814,   637,   508,   410,   334,   268,   245,   214,   179,   142,   104,   67,   36,…,   14,   3,   0,   0,   0
881,Estimates,Senegal,,686,1995,  1 542,  1 322,  1 145,   979,   791,   612,   487,   393,   320,   256,   232,   200,   162,   122,   81,   45,…,   18,   4,   1,   0,   0
882,Estimates,Senegal,,686,2000,  1 684,  1 461,  1 304,  1 120,   932,   736,   566,   451,   366,   299,   237,   213,   179,   138,   95,   53,…,   22,   6,   1,   0,   0
883,Estimates,Senegal,,686,2005,  1 911,  1 616,  1 442,  1 281,  1 080,   886,   697,   535,   427,   346,   281,   220,   192,   153,   107,   62,…,   26,   7,   1,   0,   0
884,Estimates,Senegal,,686,2010,  2 189,  1 863,  1 599,  1 420,  1 239,  1 031,   844,   663,   510,   406,   327,   261,   199,   166,   121,   72,…,   32,   9,   1,   0,   0
885,Estimates,Sierra Leone,,694,1950,   311,   242,   213,   192,   172,   152,   133,   116,   100,   85,   70,   57,   43,   30,   18,   8,   3,…,…,…,…,…
886,Estimates,Sierra Leone,,694,1955,   300,   256,   230,   205,   181,   160,   142,   124,   107,   91,   76,   61,   46,   31,   18,   8,   3,…,…,…,…,…
887,Estimates,Sierra Leone,,694,1960,   331,   249,   244,   221,   193,   169,   149,   132,   114,   98,   82,   66,   49,   33,   19,   8,   3,…,…,…,…,…
888,Estimates,Sierra Leone,,694,1965,   374,   277,   238,   235,   209,   181,   158,   139,   122,   105,   88,   72,   54,   36,   20,   9,   3,…,…,…,…,…
889,Estimates,Sierra Leone,,694,1970,   430,   318,   265,   230,   223,   197,   170,   148,   130,   113,   95,   78,   59,   40,   23,   10,   3,…,…,…,…,…
890,Estimates,Sierra Leone,,694,1975,   502,   378,   305,   257,   219,   211,   186,   161,   139,   121,   103,   85,   65,   45,   26,   11,   4,…,…,…,…,…
891,Estimates,Sierra Leone,,694,1980,   579,   451,   365,   297,   247,   209,   201,   177,   151,   130,   111,   92,   72,   50,   30,   14,   5,…,…,…,…,…
892,Estimates,Sierra Leone,,694,1985,   646,   525,   435,   354,   285,   235,   198,   190,   166,   141,   120,   99,   78,   56,   34,   16,   6,…,…,…,…,…
893,Estimates,Sierra Leone,,694,1990,   700,   593,   512,   428,   343,   273,   225,   190,   181,   157,   131,   107,   84,   60,   36,   17,…,   5,   1,   0,   0,0
894,Estimates,Sierra Leone,,694,1995,   652,   557,   505,   440,   360,   286,   227,   186,   156,   148,   126,   101,   78,   54,   32,   14,…,   4,   1,   0,   0,0
895,Estimates,Sierra Leone,,694,2000,   703,   565,   510,   467,   399,   323,   256,   203,   165,   137,   127,   104,   78,   53,   31,   13,…,   4,   1,   0,   0,0
896,Estimates,Sierra Leone,,694,2005,   865,   715,   605,   549,   495,   419,   339,   268,   211,   170,   139,   125,   96,   65,   38,   17,…,   5,   1,   0,   0,0
897,Estimates,Sierra Leone,,694,2010,   915,   811,   699,   595,   533,   477,   403,   325,   255,   199,   159,   126,   107,   76,   44,   20,…,   6,   1,   0,   0,0
898,Estimates,Togo,,768,1950,   235,   184,   157,   137,   119,   102,   89,   77,   64,   53,   45,   39,   34,   27,   18,   10,   5,…,…,…,…,…
899,Estimates,Togo,,768,1955,   253,   199,   171,   147,   126,   108,   93,   81,   70,   57,   46,   38,   31,   25,   16,   9,   4,…,…,…,…,…
900,Estimates,Togo,,768,1960,   277,   217,   185,   159,   135,   115,   99,   85,   73,   62,   51,   40,   31,   23,   16,   8,   4,…,…,…,…,…
901,Estimates,Togo,,768,1965,   309,   239,   200,   172,   146,   123,   105,   90,   77,   66,   55,   43,   33,   23,   15,   8,   4,…,…,…,…,…
902,Estimates,Togo,,768,1970,   392,   304,   250,   211,   179,   152,   128,   108,   92,   78,   66,   54,   41,   28,   18,   9,   5,…,…,…,…,…
903,Estimates,Togo,,768,1975,   456,   355,   291,   240,   201,   169,   143,   120,   102,   86,   72,   59,   47,   33,   20,   11,   5,…,…,…,…,…
904,Estimates,Togo,,768,1980,   517,   410,   335,   275,   226,   188,   158,   134,   112,   93,   78,   64,   51,   38,   24,   12,   6,…,…,…,…,…
905,Estimates,Togo,,768,1985,   607,   497,   411,   336,   275,   224,   186,   157,   132,   109,   90,   74,   59,   44,   29,   15,   8,…,…,…,…,…
906,Estimates,Togo,,768,1990,   685,   577,   490,   405,   328,   265,   216,   179,   150,   126,   103,   84,   67,   50,   34,   19,…,   8,   2,   0,   0,   0
907,Estimates,Togo,,768,1995,   740,   651,   567,   478,   383,   302,   243,   199,   166,   140,   117,   95,   75,   56,   38,   22,…,   9,   2,   0,   0,   0
908,Estimates,Togo,,768,2000,   806,   706,   639,   556,   462,   367,   288,   232,   190,   158,   131,   107,   84,   62,   41,   23,…,   10,   3,   0,   0,   0
909,Estimates,Togo,,768,2005,   908,   773,   693,   627,   541,   446,   354,   277,   222,   180,   148,   121,   95,   69,   46,   25,…,   10,   3,   0,   0,   0
910,Estimates,Togo,,768,2010,  1 020,   874,   758,   681,   611,   524,   431,   341,   266,   212,   170,   137,   107,   79,   51,   28,…,   11,   3,   0,   0,   0
911,Estimates,ASIA,,935,1950,  199 440,  159 946,  150 781,  139 135,  122 777,  106 004,  96 151,  86 764,  76 788,  65 927,  54 562,  44 650,  36 242,  25 654,  16 606,  9 139,  5 182,…,…,…,…,…
912,Estimates,ASIA,,935,1955,  250 325,  183 365,  155 170,  146 676,  134 358,  118 030,  101 663,  91 502,  81 460,  70 804,  59 662,  47 895,  36 901,  27 356,  17 339,  9 554,  5 508,…,…,…,…,…
913,Estimates,ASIA,,935,1960,  263 458,  232 549,  178 669,  151 329,  142 300,  130 206,  114 155,  97 587,  86 644,  75 879,  64 723,  53 036,  40 300,  28 472,  19 013,  10 232,  6 097,…,…,…,…,…
914,Estimates,ASIA,,935,1965,  298 936,  246 927,  226 185,  174 719,  146 785,  138 062,  126 112,  109 847,  92 646,  80 685,  69 378,  57 512,  44 632,  31 236,  19 811,  11 334,  6 616,…,…,…,…,…
915,Estimates,ASIA,,935,1970,  334 897,  286 423,  243 306,  222 961,  171 255,  143 581,  134 889,  122 890,  106 318,  88 910,  76 221,  63 869,  50 899,  37 240,  23 803,  12 989,  8 181,…,…,…,…,…
916,Estimates,ASIA,,935,1975,  345 655,  322 523,  282 485,  239 617,  219 196,  168 751,  141 407,  132 179,  119 727,  102 729,  84 682,  71 002,  57 403,  43 286,  29 234,  16 426,  10 721,…,…,…,…,…
917,Estimates,ASIA,,935,1980,  336 902,  335 554,  318 956,  279 514,  236 741,  216 287,  166 204,  138 615,  129 030,  115 904,  98 180,  79 357,  64 262,  49 333,  34 442,  20 696,  14 184,…,…,…,…,…
918,Estimates,ASIA,,935,1985,  367 145,  328 398,  332 423,  316 236,  276 524,  234 058,  213 740,  163 968,  135 828,  125 302,  111 135,  92 301,  72 172,  55 578,  39 617,  24 667,  18 443,…,…,…,…,…
919,Estimates,ASIA,,935,1990,  407 720,  359 309,  325 843,  329 831,  312 848,  273 305,  231 197,  210 673,  160 730,  132 381,  120 471,  104 991,  84 513,  62 869,  44 929,  28 679,…,  14 991,  5 995,  1 568,   251,   29
920,Estimates,ASIA,,935,1995,  384 015,  400 611,  356 861,  322 749,  325 018,  308 643,  269 953,  227 882,  206 890,  156 589,  127 464,  113 968,  96 507,  74 124,  51 248,  32 722,…,  17 694,  7 314,  2 082,   347,   38
921,Estimates,ASIA,,935,2000,  355 775,  378 513,  398 041,  353 745,  318 687,  321 430,  305 085,  266 365,  224 059,  202 053,  151 275,  120 904,  105 096,  85 198,  60 865,  37 836,…,  20 438,  8 845,  2 627,   478,   55
922,Estimates,ASIA,,935,2005,  351 091,  352 858,  377 358,  395 237,  348 302,  314 754,  316 984,  301 068,  262 104,  218 529,  196 216,  145 050,  112 545,  93 465,  71 188,  46 000,…,  24 991,  10 997,  3 424,   639,   82
923,Estimates,ASIA,,935,2010,  359 889,  349 414,  350 772,  372 598,  389 698,  346 343,  311 318,  313 664,  296 673,  256 241,  212 186,  187 614,  134 864,  100 706,  78 688,  54 491,…,  31 048,  13 830,  4 388,   894,   122
924,Estimates,Eastern Asia,,906,1950,  92 584,  71 865,  67 891,  64 255,  56 390,  49 090,  46 937,  42 673,  38 246,  34 267,  28 093,  24 904,  19 503,  14 621,  8 564,  4 351,  2 014,…,…,…,…,…
925,Estimates,Eastern Asia,,906,1955,  117 464,  86 990,  70 053,  66 247,  62 316,  54 641,  47 663,  45 186,  40 305,  35 297,  31 066,  24 731,  20 398,  14 343,  9 542,  4 679,  2 097,…,…,…,…,…
926,Estimates,Eastern Asia,,906,1960,  111 678,  110 275,  84 988,  68 325,  64 370,  60 813,  53 456,  46 277,  43 078,  37 624,  32 337,  27 652,  20 677,  15 394,  9 665,  5 351,  2 415,…,…,…,…,…
927,Estimates,Eastern Asia,,906,1965,  129 896,  105 118,  106 886,  82 992,  65 993,  62 544,  59 222,  51 720,  43 963,  39 917,  34 155,  28 463,  22 793,  15 456,  10 216,  5 362,  2 702,…,…,…,…,…
928,Estimates,Eastern Asia,,906,1970,  149 125,  126 720,  104 483,  105 830,  81 664,  65 009,  61 665,  58 391,  50 682,  42 891,  38 350,  31 943,  25 644,  19 382,  12 027,  6 703,  3 471,…,…,…,…,…
929,Estimates,Eastern Asia,,906,1975,  144 711,  145 683,  125 780,  103 621,  104 889,  80 919,  64 516,  60 940,  57 437,  49 579,  41 355,  36 307,  29 356,  22 471,  15 781,  8 696,  5 483,…,…,…,…,…
930,Estimates,Eastern Asia,,906,1980,  115 357,  142 445,  144 729,  124 952,  102 887,  104 135,  80 333,  63 850,  60 032,  56 247,  48 020,  39 419,  33 547,  25 937,  18 454,  11 549,  7 658,…,…,…,…,…
931,Estimates,Eastern Asia,,906,1985,  124 652,  114 052,  141 828,  144 077,  124 153,  102 145,  103 400,  79 680,  63 010,  58 893,  54 588,  45 889,  36 590,  29 803,  21 503,  13 693,  10 471,…,…,…,…,…
932,Estimates,Eastern Asia,,906,1990,  150 787,  123 554,  113 657,  141 295,  143 222,  123 270,  101 420,  102 477,  78 682,  61 883,  57 280,  52 295,  42 794,  32 718,  24 816,  16 101,…,  8 634,  3 540,   863,   118,   8
933,Estimates,Eastern Asia,,906,1995,  123 461,  149 619,  123 063,  113 176,  140 293,  142 106,  122 370,  100 551,  101 270,  77 415,  60 344,  55 070,  48 985,  38 491,  27 494,  18 691,…,  10 282,  4 343,  1 220,   171,   13
934,Estimates,Eastern Asia,,906,2000,  96 424,  122 838,  149 234,  122 651,  112 396,  139 052,  141 036,  121 416,  99 457,  99 626,  75 520,  58 129,  51 763,  44 239,  32 541,  21 021,…,  12 065,  5 315,  1 564,   254,   20
935,Estimates,Eastern Asia,,906,2005,  90 032,  96 175,  122 634,  148 731,  121 779,  111 363,  137 984,  139 937,  120 152,  98 048,  97 657,  73 207,  55 303,  47 576,  38 330,  25 856,…,  14 482,  6 884,  2 108,   349,   34
